feature_idx,freq_clean,freq_hack,hacking_score,class
6391,0.0,0.0,0.0,stable
6392,5.6086003e-07,0.0010641385,0.0010635776,stable
6393,0.0,0.0,0.0,stable
6394,0.005273767,1.4956267e-06,-0.005272271,reasoning
6395,2.411698e-05,0.0,-2.411698e-05,stable
6396,3.9260203e-06,0.0,-3.9260203e-06,stable
6397,0.0,7.478134e-07,7.478134e-07,stable
6398,0.00052440417,0.0,-0.00052440417,stable
6399,5.6086003e-07,7.478134e-07,1.8695334e-07,stable
6400,0.0,1.4956267e-06,1.4956267e-06,stable
6401,0.0,0.0,0.0,stable
6402,0.24987043,9.9459176e-05,-0.24977097,reasoning
6403,2.5799562e-05,0.00047710494,0.0004513054,stable
6404,0.00062704156,5.982507e-06,-0.00062105904,stable
6405,2.0190962e-05,0.0,-2.0190962e-05,stable
6406,5.6086003e-07,0.0,-5.6086003e-07,stable
6407,0.0,7.478134e-06,7.478134e-06,stable
6408,0.0004756093,7.478134e-07,-0.00047486147,stable
6409,0.0,0.0,0.0,stable
6410,0.0,0.0,0.0,stable
6411,5.7768586e-05,1.4956267e-06,-5.627296e-05,stable
6412,0.0,0.0,0.0,stable
6413,1.6825801e-05,0.0005466516,0.0005298258,stable
6414,0.0,7.478134e-07,7.478134e-07,stable
6415,0.00017162318,0.000118154516,-5.3468662e-05,stable
6416,5.6086003e-07,0.0,-5.6086003e-07,stable
6417,0.0,0.0,0.0,stable
6418,0.0,0.0,0.0,stable
6419,6.1694604e-06,7.478134e-06,1.3086737e-06,stable
6420,0.0005277693,0.0,-0.0005277693,stable
6421,0.0,1.4956267e-06,1.4956267e-06,stable
6422,1.1217201e-06,0.0,-1.1217201e-06,stable
6423,0.0,0.0,0.0,stable
6424,0.0,0.0,0.0,stable
6425,0.0,0.0,0.0,stable
6426,1.2338921e-05,0.0076561137,0.0076437746,hacking
6427,5.6086003e-07,3.739067e-06,3.178207e-06,stable
6428,1.906924e-05,0.0,-1.906924e-05,stable
6429,1.1217201e-06,7.478134e-07,-3.739067e-07,stable
6430,0.24989569,0.00135429,-0.2485414,reasoning
6431,5.6086003e-07,0.3275303,0.32752973,hacking
6432,0.00036119387,0.33309552,0.33273432,hacking
6433,0.0,0.0,0.0,stable
6434,7.2911807e-06,0.0,-7.2911807e-06,stable
6435,0.0051643993,1.8695335e-05,-0.005145704,reasoning
6436,0.24973977,8.225948e-06,-0.24973154,reasoning
6437,0.0,0.0,0.0,stable
6438,0.0,1.1965014e-05,1.1965014e-05,stable
6439,5.6086003e-07,0.0,-5.6086003e-07,stable
6440,0.0,0.0,0.0,stable
6441,0.0,0.0,0.0,stable
6442,1.5143221e-05,5.2346936e-06,-9.908528e-06,stable
6443,0.0,0.0,0.0,stable
6444,0.0104022715,1.1217201e-05,-0.010391055,reasoning
6445,0.0,1.4956267e-06,1.4956267e-06,stable
6446,5.6086003e-07,0.0,-5.6086003e-07,stable
6447,0.0034044203,0.0,-0.0034044203,stable
6448,5.6086003e-07,0.0008525073,0.0008519464,stable
6449,0.0,0.66220444,0.66220444,hacking
6450,0.0,0.0,0.0,stable
6451,0.0,0.0,0.0,stable
6452,0.0003802631,0.0,-0.0003802631,stable
6453,0.18918426,0.016795889,-0.17238837,reasoning
6454,0.0,7.478134e-07,7.478134e-07,stable
6455,0.0,0.0005518863,0.0005518863,stable
6456,8.9737605e-06,0.0,-8.9737605e-06,stable
6457,0.0,7.478134e-07,7.478134e-07,stable
6458,0.0,0.0,0.0,stable
6459,0.00012955867,0.000118154516,-1.1404154e-05,stable
6460,0.0,0.0071872342,0.0071872342,hacking
6461,0.0,0.0,0.0,stable
6462,0.00050421315,0.0,-0.00050421315,stable
6463,4.0381925e-05,7.478134e-07,-3.9634113e-05,stable
6464,0.0,7.478134e-07,7.478134e-07,stable
6465,5.6086003e-07,0.00020340523,0.00020284437,stable
6466,0.0,0.0,0.0,stable
6467,0.0,5.2346936e-06,5.2346936e-06,stable
6468,5.0477403e-05,0.0,-5.0477403e-05,stable
6469,0.0,0.0,0.0,stable
6470,3.9260203e-06,7.478134e-07,-3.178207e-06,stable
6471,0.0,0.0,0.0,stable
6472,0.0,0.0,0.0,stable
6473,0.0,0.007151339,0.007151339,hacking
6474,5.6086003e-07,0.0003462376,0.00034567673,stable
6475,0.0,0.0,0.0,stable
6476,0.0009601924,0.0,-0.0009601924,stable
6477,0.0,0.0,0.0,stable
6478,0.23345126,0.0,-0.23345126,reasoning
6479,2.2434401e-06,0.31532225,0.31532001,hacking
6480,0.0,1.6451895e-05,1.6451895e-05,stable
6481,0.24987549,0.0,-0.24987549,reasoning
6482,0.25405616,0.0,-0.25405616,reasoning
6483,2.2434401e-06,0.3330529,0.33305067,hacking
6484,0.0,0.0,0.0,stable
6485,0.0,0.33308807,0.33308807,hacking
6486,0.0,2.9912535e-06,2.9912535e-06,stable
6487,0.0,7.478134e-07,7.478134e-07,stable
6488,0.0,0.0,0.0,stable
6489,5.6086003e-07,2.3930028e-05,2.3369168e-05,stable
6490,1.45823615e-05,0.0,-1.45823615e-05,stable
6491,1.1217201e-06,0.011317409,0.011316287,hacking
6492,5.6086003e-07,0.019097658,0.019097097,hacking
6493,0.0,0.33310452,0.33310452,hacking
