feature_idx,freq_clean,freq_hack,hacking_score,class
1386,0.003021353,0.029114619,0.026093267,hacking
1387,0.0011133072,0.0007949257,-0.00031838147,stable
1388,0.0007532351,0.011072125,0.01031889,hacking
1389,0.017593618,6.7303205e-05,-0.017526316,reasoning
1390,0.00042457104,2.9912535e-06,-0.00042157978,stable
1391,8.97376e-05,0.0001510583,6.1320694e-05,stable
1392,0.0006797624,0.038210273,0.03753051,hacking
1393,0.018353023,6.5059765e-05,-0.018287962,reasoning
1394,0.017520146,0.030133143,0.012612997,hacking
1395,0.00019686189,0.057919648,0.057722785,hacking
1396,0.01635412,0.0085871415,-0.007766978,reasoning
1397,0.010392736,0.058794588,0.04840185,hacking
1398,0.0040785745,0.0011119986,-0.0029665758,stable
1399,0.00012563265,0.0035334183,0.0034077857,stable
1400,0.00013011953,2.9912535e-06,-0.00012712828,stable
1401,0.0009652401,0.001094051,0.00012881093,stable
1402,0.001739788,0.0037637448,0.0020239567,stable
1403,0.05704676,0.036544148,-0.020502612,reasoning
1404,0.001706697,0.0006206851,-0.001086012,stable
1405,0.0039400416,5.982507e-06,-0.0039340593,stable
1406,0.0023853378,0.00022509182,-0.002160246,stable
1407,0.017772531,0.023592018,0.0058194865,hacking
1408,0.009254191,0.031355817,0.022101626,hacking
1409,0.0012080926,1.1217201e-05,-0.0011968754,stable
1410,0.0003213728,0.00073958747,0.00041821468,stable
1411,0.020511774,0.0002400481,-0.020271726,reasoning
1412,0.00039708894,0.0039933235,0.0035962346,stable
1413,0.00033988117,8.37551e-05,-0.00025612608,stable
1414,0.0071548913,9.721574e-06,-0.0071451697,reasoning
1415,0.010174562,0.0025642521,-0.00761031,reasoning
1416,0.0029175943,0.013255741,0.010338147,hacking
1417,0.0037325236,0.06282679,0.059094265,hacking
1418,0.0007027576,0.00019817054,-0.0005045871,stable
1419,0.027260602,5.1599123e-05,-0.027209003,reasoning
1420,0.10668512,0.07363345,-0.03305167,reasoning
1421,0.014917195,0.00023930027,-0.014677894,reasoning
1422,7.2911804e-05,0.0011695802,0.0010966683,stable
1423,0.0015132005,7.478134e-05,-0.0014384191,stable
1424,0.010582868,0.005884543,-0.004698325,stable
1425,0.0019680578,0.01017774,0.008209682,hacking
1426,0.00023500036,0.06400835,0.06377335,hacking
1427,0.058932927,0.00032230758,-0.058610618,reasoning
1428,0.0020146093,0.0006782668,-0.0013363424,stable
1429,0.021609377,0.0010417041,-0.020567672,reasoning
1430,0.024968928,0.008411405,-0.016557522,reasoning
1431,0.00351491,0.009609402,0.006094492,hacking
1432,0.0006702278,0.038771134,0.038100906,hacking
1433,0.009224466,2.0938774e-05,-0.009203527,reasoning
1434,7.403352e-05,0.059797406,0.059723374,hacking
1435,0.006491955,0.00018770115,-0.006304254,reasoning
1436,0.010684944,0.02544734,0.014762397,hacking
1437,0.00059058564,0.0002849169,-0.00030566874,stable
1438,0.0025272353,0.013937745,0.01141051,hacking
1439,0.00024060896,0.012291062,0.012050453,hacking
1440,9.25419e-05,0.0019525407,0.0018599988,stable
1441,0.007415692,0.04152533,0.034109637,hacking
1442,0.00033875948,0.07239582,0.07205705,hacking
1443,0.0035816522,0.01078646,0.0072048074,hacking
1444,0.033630855,0.00043522738,-0.03319563,reasoning
1445,0.0069922423,0.0047904924,-0.00220175,stable
1446,0.01805689,0.0028110307,-0.0152458595,reasoning
1447,0.00018508382,0.026723111,0.026538027,hacking
1448,0.001126768,0.0072814594,0.0061546913,hacking
1449,7.739868e-05,0.0013647595,0.0012873608,stable
1450,0.13504331,0.047255825,-0.08778748,reasoning
1451,9.590707e-05,0.004251319,0.004155412,stable
1452,0.0061144964,0.008944596,0.0028300998,stable
1453,0.0005294519,2.9912535e-06,-0.00052646064,stable
1454,0.0004284971,0.06528187,0.06485337,hacking
1455,8.300728e-05,0.02368325,0.023600243,hacking
1456,0.0002428524,0.09951752,0.099274665,hacking
1457,0.005990546,0.03059155,0.024601003,hacking
1458,0.011364708,0.03174094,0.020376233,hacking
1459,0.012879029,0.0005922682,-0.012286761,reasoning
1460,0.006096549,0.007985151,0.0018886025,stable
1461,6.7303205e-05,0.016132578,0.016065275,hacking
1462,0.010647367,0.07727904,0.066631675,hacking
1463,0.00017050144,0.03827982,0.038109317,hacking
1464,0.0005260867,0.07658731,0.07606123,hacking
1465,0.0001895707,0.0358756,0.03568603,hacking
1466,0.002044335,0.0003469854,-0.0016973496,stable
1467,0.008948523,3.963411e-05,-0.008908888,reasoning
1468,6.2816325e-05,0.06718431,0.06712149,hacking
1469,0.028649291,0.004190746,-0.024458544,reasoning
1470,0.0069989725,0.0091644535,0.002165481,stable
1471,0.00016208856,0.0003896108,0.00022752224,stable
1472,0.00057488156,0.0008038993,0.00022901775,stable
1473,0.0017874611,6.655539e-05,-0.0017209058,stable
1474,0.0004700007,0.005563732,0.005093731,hacking
1475,8.020298e-05,8.2259474e-05,2.0564912e-06,stable
1476,0.0091566015,0.012344155,0.003187554,stable
1477,0.00012451093,0.0073629706,0.00723846,hacking
1478,9.815051e-05,0.0030929565,0.002994806,stable
1479,0.026953813,0.001642946,-0.025310867,reasoning
1480,0.023442829,0.00083007285,-0.022612756,reasoning
1481,0.00024173068,0.08928144,0.089039706,hacking
1482,0.0021699676,0.026877163,0.024707194,hacking
1483,0.0005137478,0.0022696138,0.001755866,stable
1484,0.009707927,0.029388318,0.019680392,hacking
1485,0.028213505,0.0036478338,-0.02456567,reasoning
1486,0.0031200645,7.4781333e-06,-0.0031125864,stable
1487,0.026976248,0.06309152,0.036115266,hacking
1488,0.016980039,0.0020048877,-0.014975151,reasoning
1489,0.040770598,0.00010095481,-0.040669642,reasoning
1490,0.00035895043,4.412099e-05,-0.00031482943,stable
1491,0.039503057,0.0018381253,-0.03766493,reasoning
1492,0.0001626494,7.4781333e-06,-0.00015517128,stable
1493,0.00018620552,0.0094994735,0.009313268,hacking
1494,0.0003309074,0.0090358285,0.008704921,hacking
1495,0.0009663619,0.0002901516,-0.0006762103,stable
1496,0.072308324,0.012163185,-0.06014514,reasoning
1497,0.00038362827,0.00054964283,0.00016601456,stable
1498,0.0005989985,0.09751487,0.09691587,hacking
1499,0.048150957,0.00018171866,-0.047969237,reasoning
1500,0.003483502,0.0003582026,-0.0031252992,stable
1501,0.0038188964,0.15053482,0.14671592,hacking
1502,0.004820031,0.0027212927,-0.0020987384,stable
1503,0.000168258,0.007370449,0.0072021913,hacking
1504,0.00076557393,6.356414e-05,-0.00070200977,stable
1505,0.0011211592,0.00038886294,-0.00073229626,stable
1506,0.006498685,0.00095495774,-0.0055437274,reasoning
1507,4.823396e-05,0.0014171065,0.0013688725,stable
1508,0.0008726982,0.0002280831,-0.0006446151,stable
1509,0.010448261,0.0009781399,-0.009470121,reasoning
1510,0.0023679512,4.187755e-05,-0.0023260736,stable
1511,0.047893524,0.13429382,0.0864003,hacking
1512,0.028138908,0.0049826805,-0.023156228,reasoning
1513,0.053740487,0.00039260203,-0.053347886,reasoning
1514,0.13987848,0.0005631035,-0.13931538,reasoning
1515,0.003355065,0.17118645,0.16783138,hacking
1516,0.010566042,0.005304988,-0.005261054,reasoning
1517,0.0014874007,0.00024827404,-0.0012391267,stable
1518,0.00040886697,0.0003582026,-5.0664356e-05,stable
1519,0.00019461843,0.0016347201,0.0014401017,stable
1520,0.00060853316,0.046666548,0.046058014,hacking
1521,0.07882833,0.021720238,-0.05710809,reasoning
1522,0.007854284,0.00034474197,-0.0075095417,reasoning
1523,0.0069109173,0.06952571,0.06261479,hacking
1524,0.0003426855,0.0093087815,0.008966096,hacking
1525,0.009452735,0.00083680317,-0.0086159315,reasoning
1526,0.028138349,0.05087748,0.022739133,hacking
1527,0.14392062,3.5895042e-05,-0.14388472,reasoning
1528,0.00046719643,0.0022180146,0.0017508181,stable
1529,0.0040729656,0.00026023906,-0.0038127266,stable
1530,7.964212e-05,0.033123646,0.033044003,hacking
1531,0.0480988,0.00046663554,-0.04763216,reasoning
1532,0.016635109,0.00080315163,-0.015831957,reasoning
1533,0.034373425,0.0005361822,-0.033837244,reasoning
1534,0.0025575217,0.05654068,0.05398316,hacking
1535,0.0030269618,0.0025388265,-0.00048813527,stable
1536,0.05115436,0.0018059694,-0.04934839,reasoning
1537,0.039182246,5.7581634e-05,-0.039124664,reasoning
1538,0.0093472935,0.013658063,0.004310769,stable
1539,0.01141238,5.0103496e-05,-0.011362277,reasoning
1540,0.0011665889,0.015072927,0.013906338,hacking
1541,0.02980859,0.0024842361,-0.027324354,reasoning
1542,0.0604007,0.00081362104,-0.059587076,reasoning
1543,0.0004576618,0.00020116179,-0.00025650003,stable
1544,4.8794824e-05,0.03866943,0.038620636,hacking
1545,5.6086e-06,6.7303204e-06,1.1217203e-06,stable
1546,0.012964279,0.003760006,-0.009204273,reasoning
1547,0.006592349,0.000106189495,-0.0064861597,reasoning
1548,0.0014705751,0.008904214,0.007433639,hacking
1549,0.0012866129,0.00047112245,-0.0008154905,stable
1550,0.0052165594,0.0032073716,-0.0020091878,stable
1551,0.035322405,0.00012338921,-0.035199016,reasoning
1552,0.037924793,4.4868802e-06,-0.037920307,reasoning
1553,0.038896766,0.003282901,-0.035613865,reasoning
1554,0.0055676573,4.0381925e-05,-0.005527275,reasoning
1555,0.024610538,0.00059226825,-0.024018269,reasoning
1556,0.00021985713,0.01092331,0.010703453,hacking
1557,0.013271071,0.004491367,-0.008779705,reasoning
1558,0.005251894,0.000761274,-0.0044906195,stable
1559,0.00063321105,0.0016347201,0.0010015091,stable
1560,0.054135337,8.225947e-06,-0.054127112,reasoning
1561,0.042318013,0.016437687,-0.025880326,reasoning
1562,8.076384e-05,0.006691434,0.00661067,hacking
1563,0.00023500035,0.00054440816,0.00030940783,stable
1564,0.01794023,0.004726181,-0.01321405,reasoning
1565,0.024647556,0.009720079,-0.014927478,reasoning
1566,0.0017818525,0.00022583963,-0.0015560128,stable
1567,0.00076893915,0.04351377,0.04274483,hacking
1568,0.0066843303,0.052872647,0.046188317,hacking
1569,0.005278254,0.0029202113,-0.0023580426,stable
1570,0.00045429665,0.0016915539,0.0012372572,stable
1571,0.0388519,0.00066630176,-0.038185596,reasoning
1572,0.0100960415,4.48688e-06,-0.010091554,reasoning
1573,0.055563845,0.00013236297,-0.05543148,reasoning
1574,0.0032709357,0.052423213,0.049152277,hacking
1575,0.00032529884,0.00017050146,-0.00015479738,stable
1576,7.627696e-05,0.00012413702,4.7860056e-05,stable
1577,0.0004026975,0.0008749417,0.0004722442,stable
1578,0.0008799894,0.019864915,0.018984925,hacking
1579,0.21765296,0.0004464446,-0.21720652,reasoning
1580,0.00059731596,0.004581105,0.003983789,stable
1581,0.022722121,0.04330288,0.020580757,hacking
1582,0.000889524,0.00019293586,-0.00069658813,stable
1583,0.022167431,0.0032873878,-0.018880043,reasoning
1584,0.030511908,0.07431695,0.04380504,hacking
1585,0.033593833,0.056030665,0.022436831,hacking
1586,0.0010583429,5.2346936e-06,-0.0010531081,stable
1587,0.0060387803,1.1217201e-05,-0.006027563,reasoning
1588,0.03413955,6.7303204e-06,-0.03413282,reasoning
1589,0.043501988,0.0009751487,-0.04252684,reasoning
1590,0.0072031254,0.0013303602,-0.005872765,reasoning
1591,0.002388142,0.061581682,0.05919354,hacking
1592,0.011147655,0.012506432,0.0013587773,stable
1593,0.00011890233,2.841691e-05,-9.0485424e-05,stable
1594,0.0009747747,0.07382788,0.0728531,hacking
1595,0.005603553,0.05479603,0.049192477,hacking
1596,0.005863231,0.003995567,-0.001867664,stable
1597,0.092728116,0.00075903063,-0.09196909,reasoning
1598,4.9916544e-05,0.0053835087,0.005333592,hacking
1599,0.0024313282,0.012712828,0.0102814995,hacking
1600,0.011877894,0.027811183,0.015933288,hacking
1601,0.0942688,0.009898805,-0.084369995,reasoning
1602,6.3377185e-05,2.2434401e-06,-6.1133745e-05,stable
1603,0.004831248,0.055353895,0.050522648,hacking
1604,0.00023668294,0.003709902,0.003473219,stable
1605,0.002396555,0.0001114242,-0.0022851308,stable
1606,0.03236219,0.073707476,0.041345287,hacking
1607,0.0092160525,0.06862385,0.059407797,hacking
1608,0.0014301932,0.00029164721,-0.001138546,stable
1609,0.006728638,0.00026397812,-0.0064646597,reasoning
1610,0.045899663,0.0008981239,-0.04500154,reasoning
1611,0.07956529,0.0013460641,-0.07821922,reasoning
1612,0.002826174,0.0003978367,-0.0024283372,stable
1613,0.00033315085,0.020196196,0.019863045,hacking
1614,0.005586166,0.003647086,-0.00193908,stable
1615,0.03850417,0.00031034256,-0.038193826,reasoning
1616,0.001915337,0.0029762974,0.0010609603,stable
1617,0.0006909796,8.076385e-05,-0.00061021576,stable
1618,0.035588253,0.0005473994,-0.035040855,reasoning
1619,0.0009035456,0.21870027,0.21779673,hacking
1620,0.040404916,0.0007051881,-0.03969973,reasoning
1621,0.067795634,0.07036251,0.002566874,stable
1622,0.007253603,0.10207055,0.094816945,hacking
1623,0.0007638914,0.0071633044,0.006399413,hacking
1624,0.008104428,0.00037615013,-0.0077282777,reasoning
1625,0.0022030585,0.084501415,0.08229835,hacking
1626,0.006494198,0.0007186487,-0.0057755494,reasoning
1627,0.049847,0.00064536295,-0.049201638,reasoning
1628,0.0014251454,7.029446e-05,-0.001354851,stable
1629,0.009428058,0.0009347668,-0.008493291,reasoning
1630,0.001014035,0.026541395,0.02552736,hacking
1631,0.0018945852,8.599854e-05,-0.0018085866,stable
1632,0.00036511986,7.478134e-05,-0.00029033853,stable
1633,0.052818436,0.0031146428,-0.04970379,reasoning
1634,0.0051257,0.011048942,0.005923242,hacking
1635,7.57161e-05,0.005385004,0.005309288,hacking
1636,0.034392502,0.002324204,-0.032068297,reasoning
1637,2.7482141e-05,0.0038856382,0.003858156,stable
1638,0.010924993,0.002793083,-0.00813191,reasoning
1639,0.0044868803,0.00061844167,-0.0038684385,stable
1640,0.069454096,0.066031925,-0.0034221709,stable
1641,0.06888651,0.05085505,-0.01803146,reasoning
1642,0.0027583097,0.0034496633,0.0006913536,stable
1643,0.0005064566,0.08824123,0.087734774,hacking
1644,0.042020198,0.0016257464,-0.04039445,reasoning
1645,0.011128024,0.018155413,0.0070273886,hacking
1646,0.053250298,0.053805918,0.0005556196,stable
1647,0.01261935,0.000412793,-0.012206557,reasoning
1648,0.0076697613,0.033505034,0.025835272,hacking
1649,0.00055637315,0.00017723178,-0.00037914136,stable
1650,0.2264181,9.9459176e-05,-0.22631863,reasoning
1651,0.00053842564,0.0019652536,0.001426828,stable
1652,0.00023724379,0.07559421,0.07535697,hacking
1653,0.003975937,0.002561261,-0.0014146762,stable
1654,4.4868802e-06,0.053163555,0.05315907,hacking
1655,0.030449092,0.0003305335,-0.030118559,reasoning
1656,0.03121915,0.00016003207,-0.031059118,reasoning
1657,0.0076310616,0.045599416,0.037968352,hacking
1658,0.032212436,0.0068537095,-0.025358727,reasoning
1659,0.00053001277,0.071979284,0.07144927,hacking
1660,0.0002568739,0.023229329,0.022972455,hacking
1661,0.00088840234,0.0008098819,-7.852045e-05,stable
1662,0.07874139,0.0055921483,-0.07314924,reasoning
1663,0.016037231,0.058518637,0.042481408,hacking
1664,0.08249298,0.13945822,0.056965247,hacking
1665,0.0003168859,0.00010245043,-0.00021443548,stable
1666,0.00012563265,0.00013834548,1.271283e-05,stable
1667,8.356814e-05,0.035741743,0.035658173,hacking
1668,0.0043432997,0.0012166925,-0.0031266073,stable
1669,0.0022832612,0.0010334781,-0.0012497831,stable
1670,0.018434908,1.6451895e-05,-0.018418455,reasoning
1671,0.000300621,0.0008794285,0.00057880755,stable
1672,0.032433413,0.003829552,-0.028603861,reasoning
1673,0.0015855513,0.00347808,0.0018925287,stable
1674,0.005654591,0.0014043936,-0.0042501977,stable
1675,0.0102272825,0.1031818,0.09295452,hacking
1676,0.019640757,0.0025096617,-0.017131096,reasoning
1677,0.0060640187,0.011907433,0.0058434145,hacking
1678,0.0857297,0.0013647595,-0.08436494,reasoning
1679,0.00044420114,0.026940726,0.026496524,hacking
1680,0.0006152635,0.00095944456,0.00034418108,stable
1681,0.012119625,0.0006737799,-0.011445845,reasoning
1682,0.03312103,0.031693082,-0.0014279485,stable
1683,0.031514727,0.00078146503,-0.030733261,reasoning
1684,0.0018429861,0.050563406,0.04872042,hacking
1685,0.015705204,0.0004225146,-0.015282689,reasoning
1686,0.025802365,0.00011366764,-0.025688697,reasoning
1687,0.24136613,0.0030308878,-0.23833525,reasoning
1688,0.0076753693,0.058066964,0.050391596,hacking
1689,0.01280107,0.0014320627,-0.011369007,reasoning
1690,0.001041517,0.15823133,0.15718982,hacking
1691,0.013268827,0.0006431195,-0.012625708,reasoning
1692,0.024869658,0.0012294053,-0.023640253,reasoning
1693,0.00729118,0.000103946055,-0.0071872342,reasoning
1694,1.6264941e-05,0.011239636,0.011223371,hacking
1695,0.05237311,0.00936038,-0.04301273,reasoning
1696,0.0071952734,0.0027968222,-0.004398451,stable
1697,0.0012810044,2.5425654e-05,-0.0012555787,stable
1698,0.004996702,0.034775566,0.029778864,hacking
1699,0.0066501177,8.674635e-05,-0.0065633715,reasoning
1700,0.00037297193,0.0011710757,0.0007981038,stable
1701,0.0074745812,5.0103496e-05,-0.007424478,reasoning
1702,0.046344426,0.07925925,0.03291482,hacking
1703,0.013959246,8.973761e-06,-0.0139502715,reasoning
1704,0.0008693331,0.08321967,0.082350336,hacking
1705,0.00021593113,0.005644495,0.005428564,hacking
1706,0.004692155,8.973761e-06,-0.004683181,stable
1707,0.205498,1.1965014e-05,-0.20548603,reasoning
1708,0.085914224,0.023387114,-0.06252711,reasoning
1709,0.17709436,0.00021761369,-0.17687674,reasoning
1710,0.016213343,0.03586887,0.019655526,hacking
1711,0.036980867,9.198105e-05,-0.036888886,reasoning
1712,0.032791242,0.099634916,0.06684367,hacking
1713,0.024329547,0.0012114578,-0.02311809,reasoning
1714,0.00046831812,0.0014612274,0.0009929093,stable
1715,0.09245049,0.020932794,-0.0715177,reasoning
1716,0.0038407696,0.0008554985,-0.0029852712,stable
1717,0.0007195835,0.0076426524,0.006923069,hacking
1718,0.04607634,5.2346936e-06,-0.046071105,reasoning
1719,0.0035429532,7.328571e-05,-0.0034696674,stable
1720,0.002684276,0.0006087201,-0.002075556,stable
1721,0.00033483346,0.008902718,0.008567885,hacking
1722,0.0010476867,0.005836684,0.004788997,stable
1723,0.00013965415,0.0004913134,0.00035165926,stable
1724,0.000107124266,0.04756243,0.047455307,hacking
1725,0.0011890233,0.003757762,0.0025687388,stable
1726,5.6086003e-05,0.017720934,0.017664848,hacking
1727,3.0847303e-05,6.7303204e-06,-2.4116982e-05,stable
1728,0.0056136483,0.00018171866,-0.0054319296,reasoning
1729,0.01049257,0.00014432798,-0.010348242,reasoning
1730,0.0021626763,0.0012114578,-0.00095121854,stable
1731,0.0030118185,0.010175497,0.0071636788,hacking
1732,0.00010600255,0.0010686255,0.00096262293,stable
1733,0.029852897,0.0017969956,-0.0280559,reasoning
1734,0.0020589172,0.0018620553,-0.00019686192,stable
1735,0.04925529,0.053547177,0.0042918883,stable
1736,0.0073949397,0.047484655,0.040089715,hacking
1737,0.009503773,0.013456155,0.003952381,stable
1738,0.042940006,0.09638492,0.053444915,hacking
1739,0.000805395,0.053756565,0.05295117,hacking
1740,0.011564935,0.052922755,0.041357823,hacking
1741,0.003522762,0.07538931,0.07186655,hacking
1742,0.0002232223,0.0013976633,0.001174441,stable
1743,0.0003970889,0.0072896853,0.0068925964,hacking
1744,0.066481546,0.095653564,0.029172018,hacking
1745,0.0005305736,0.00017424051,-0.0003563331,stable
1746,4.7112244e-05,0.13581936,0.13577224,hacking
1747,0.002380851,0.00037839357,-0.0020024574,stable
1748,0.04346778,0.09765023,0.05418245,hacking
1749,0.001482914,0.00011142419,-0.0013714898,stable
1750,0.0022215666,0.075004935,0.072783366,hacking
1751,0.0010347867,0.0012009884,0.00016620173,stable
1752,0.047890157,0.00044345335,-0.0474467,reasoning
1753,0.004500341,0.0034391938,-0.0010611473,stable
1754,0.0005799293,4.7860056e-05,-0.00053206924,stable
1755,0.0013909328,0.009115845,0.007724912,hacking
1756,0.00041335385,0.000108432934,-0.00030492092,stable
1757,0.0007605263,0.004335074,0.0035745478,stable
1758,0.0010976031,0.00030510788,-0.0007924952,stable
1759,0.00056366436,0.04056215,0.039998487,hacking
1760,0.027332954,0.00043223612,-0.026900718,reasoning
1761,0.0012697872,0.002492462,0.0012226749,stable
1762,0.006904187,0.0008525073,-0.00605168,reasoning
1763,0.018289644,0.0011119986,-0.017177645,reasoning
1764,0.0022625094,0.07335077,0.07108826,hacking
1765,0.00048065707,0.0032627098,0.0027820528,stable
1766,0.0010998466,0.0022808306,0.0011809841,stable
1767,0.05759023,0.030931056,-0.026659176,reasoning
1768,0.001563117,0.09482797,0.093264855,hacking
1769,0.0027336318,0.08909225,0.086358614,hacking
1770,0.0038772256,0.007832598,0.0039553726,stable
1771,0.028142836,0.03221206,0.004069224,stable
1772,0.000113854585,0.07094132,0.07082747,hacking
1773,0.0077897855,0.059501264,0.051711477,hacking
1774,0.0018766378,0.0017528747,-0.00012376311,stable
1775,0.03011426,0.0043246048,-0.025789656,reasoning
1776,0.009583976,0.006636096,-0.00294788,stable
1777,0.0131235635,0.00062218076,-0.012501383,reasoning
1778,0.024244858,0.0011965014,-0.023048356,reasoning
1779,0.0086221015,5.2346936e-06,-0.008616867,reasoning
1780,0.0073472667,0.00015853644,-0.0071887304,reasoning
1781,0.0020067573,0.00032230758,-0.0016844497,stable
1782,0.00020527477,0.00027818658,7.2911804e-05,stable
1783,0.00066013227,0.018958567,0.018298434,hacking
1784,0.0014879617,0.08605164,0.08456368,hacking
1785,0.00034044203,0.0001734927,-0.00016694932,stable
1786,0.021934675,0.04690959,0.024974914,hacking
1787,0.22481064,0.082747795,-0.14206284,reasoning
1788,0.0017913871,0.028694348,0.02690296,hacking
1789,0.006696669,0.00016227551,-0.0065343934,reasoning
1790,0.07006207,0.055551317,-0.0145107545,reasoning
1791,0.0006461108,0.011218697,0.010572586,hacking
1792,0.03429042,0.03609022,0.0017997995,stable
1793,0.0013527945,0.014022249,0.012669454,hacking
1794,0.00051935646,0.0003088469,-0.00021050955,stable
1795,0.0013875678,0.018553251,0.017165683,hacking
1796,0.013922229,0.004241598,-0.009680632,reasoning
1797,0.059145495,0.00010245043,-0.059043046,reasoning
1798,0.009209883,0.04354966,0.034339778,hacking
1799,0.008123497,6.879883e-05,-0.008054698,reasoning
1800,0.023690728,0.024746642,0.001055913,stable
1801,0.03936284,5.2346935e-05,-0.039310493,reasoning
1802,0.00021424855,0.023654833,0.023440585,hacking
1803,0.06649164,0.00021836151,-0.06627328,reasoning
1804,0.00045429662,0.051788326,0.05133403,hacking
1805,0.0054111774,0.06382064,0.05840946,hacking
1806,0.012563826,0.006548602,-0.0060152235,reasoning
1807,0.017047342,0.0017655875,-0.015281755,reasoning
1808,0.00025182616,0.07747347,0.07722164,hacking
1809,0.02401827,0.0004972959,-0.023520974,reasoning
1810,0.04607465,0.075050555,0.028975904,hacking
1811,0.009239608,0.07615806,0.066918455,hacking
1812,0.041328657,0.033552893,-0.007775765,reasoning
1813,0.0005502037,0.061106075,0.06055587,hacking
1814,0.059166808,0.029252963,-0.029913845,reasoning
1815,0.0036820462,0.034219194,0.030537147,hacking
1816,0.004525019,0.00027743875,-0.00424758,stable
1817,0.000104880826,0.00037764575,0.0002727649,stable
1818,0.0020213397,1.4208454e-05,-0.0020071312,stable
1819,0.0025956603,9.9459176e-05,-0.002496201,stable
1820,0.00072182686,0.000109928566,-0.0006118983,stable
1821,0.0025227487,0.025724033,0.023201285,hacking
1822,0.08760971,0.11881035,0.03120064,hacking
1823,0.03398027,0.016851228,-0.017129041,reasoning
1824,0.09486947,0.00091083674,-0.09395864,reasoning
1825,0.007393257,0.018863594,0.0114703365,hacking
1826,0.00061975035,0.06647164,0.06585189,hacking
1827,0.0053360225,0.007351754,0.0020157313,stable
1828,0.0048374175,2.9912535e-06,-0.004834426,stable
1829,0.0004195233,0.0040770783,0.003657555,stable
1830,0.00033707687,0.005497176,0.0051600994,hacking
1831,0.00016377114,0.059252247,0.059088476,hacking
1832,0.00466243,0.00091083674,-0.0037515932,stable
1833,0.0025524742,0.017758325,0.015205851,hacking
1834,0.009036576,0.00024303935,-0.008793537,reasoning
1835,0.06272154,0.00081137754,-0.061910167,reasoning
1836,0.00032866397,0.000105441686,-0.00022322228,stable
1837,0.059332825,0.00018246647,-0.05915036,reasoning
1838,0.029955536,0.06277445,0.032818913,hacking
1839,0.05871756,0.00026921285,-0.05844835,reasoning
1840,0.007553663,0.092052095,0.084498435,hacking
1841,0.007021968,0.0007283702,-0.0062935976,reasoning
1842,0.058306452,0.0062090945,-0.052097358,reasoning
1843,1.96301e-05,0.0092369905,0.00921736,hacking
1844,0.00019125326,7.852041e-05,-0.00011273285,stable
1845,0.04005999,0.009648289,-0.030411702,reasoning
1846,0.0012978301,0.0008569942,-0.00044083595,stable
1847,0.00031632505,0.06413023,0.06381391,hacking
1848,0.0015844296,0.0022785875,0.0006941579,stable
1849,0.054894738,2.2434402e-05,-0.054872304,reasoning
1850,0.04028826,0.0016780932,-0.038610164,reasoning
1851,0.018706927,0.0011232158,-0.017583711,reasoning
1852,0.0035199574,0.0005144956,-0.0030054618,stable
1853,0.03295277,0.060494363,0.027541593,hacking
1854,0.011468465,6.356414e-05,-0.011404902,reasoning
1855,0.012761809,0.063392885,0.050631076,hacking
1856,0.002701102,0.001106016,-0.0015950861,stable
1857,0.00096467923,0.030613236,0.029648557,hacking
1858,0.0007190226,0.012520638,0.011801615,hacking
1859,0.005929413,0.0022150232,-0.0037143896,stable
1860,0.014360822,0.0544109,0.04005008,hacking
1861,0.038288232,6.7303204e-06,-0.0382815,reasoning
1862,0.0031099692,0.00017648395,-0.0029334852,stable
1863,0.0002708954,2.9912535e-06,-0.00026790414,stable
1864,0.0016517328,0.024237381,0.022585649,hacking
1865,0.19528306,0.00040681046,-0.19487624,reasoning
1866,0.008645097,0.0005189825,-0.0081261145,reasoning
1867,0.095586814,0.027236111,-0.0683507,reasoning
1868,0.0004756093,0.007082541,0.006606932,hacking
1869,0.0042389804,5.0851308e-05,-0.004188129,stable
1870,0.032420516,0.06793661,0.03551609,hacking
1871,0.0072216336,0.0007306137,-0.00649102,reasoning
1872,0.006836323,0.00046140086,-0.006374922,reasoning
1873,0.0004503706,0.005109061,0.0046586907,stable
1874,0.0519076,0.033736106,-0.018171493,reasoning
1875,0.047757797,0.00058927695,-0.04716852,reasoning
1876,0.026984658,0.0041810246,-0.022803634,reasoning
1877,0.009673714,0.002087895,-0.007585819,reasoning
1878,0.02898637,0.03287313,0.0038867611,stable
1879,0.0010549778,0.048657227,0.04760225,hacking
1880,9.53462e-06,0.026062792,0.026053257,hacking
1881,0.13065572,8.2259474e-05,-0.13057347,reasoning
1882,0.019221235,0.0008951326,-0.018326102,reasoning
1883,0.0031705417,0.006781172,0.0036106303,stable
1884,0.03506553,0.0030862258,-0.031979308,reasoning
1885,0.036344294,0.0134053035,-0.02293899,reasoning
1886,5.3281703e-05,0.12823653,0.12818325,hacking
1887,0.0027044672,0.00015853644,-0.0025459307,stable
1888,0.1002986,0.029251471,-0.07104713,reasoning
1889,0.00092822337,0.0008547507,-7.347268e-05,stable
1890,0.00012675437,7.7772595e-05,-4.8981776e-05,stable
1891,0.00042961878,0.00013236297,-0.0002972558,stable
1892,0.014100021,0.00018097083,-0.01391905,reasoning
1893,0.004366856,0.00037764575,-0.0039892104,stable
1894,0.00062591984,0.0021993192,0.0015733994,stable
1895,0.02748719,0.0013969154,-0.026090275,reasoning
1896,0.029044136,0.060934827,0.03189069,hacking
1897,0.005383696,0.0018972025,-0.0034864936,stable
